linea,tren_id,sentido,unidad,equipo_vacio,estacion,dist_km,hora_min
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Laguna Quiñenco,25.58,832.42
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Laguna Quiñenco,25.58,832.75
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Cristo Redentor,23.804,835.17
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Cristo Redentor,23.804,835.5
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Huinca,21.248,837.5
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Huinca,21.248,837.83
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Los Canelos,18.693,839.5
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Los Canelos,18.693,839.83
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Hito Galvarino,16.137,843.5
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Hito Galvarino,16.137,843.83
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Card. Raúl Silva Henriquez,13.581,849.67
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Card. Raúl Silva Henriquez,13.581,850.0
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,LOMAS COLORADAS,11.026,852.58
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,LOMAS COLORADAS,11.026,853.08
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,El Parque,9.83,855.5
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,El Parque,9.83,855.83
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Costa Mar,8.635,858.08
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Costa Mar,8.635,858.5
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Alborada,7.439,860.17
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Alborada,7.439,860.5
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Diagonal Bio Bio,5.571,863.0
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Diagonal Bio Bio,5.571,863.33
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Juan Pablo II,3.839,865.75
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,Juan Pablo II,3.839,866.25
L2,L2-CW->CC-20062,CW->CC,SFE 9,False,CONCEPCIÓN,1.0,872.0
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,CORONEL,27.355,870.0
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Laguna Quiñenco,25.58,872.42
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Laguna Quiñenco,25.58,872.75
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Cristo Redentor,23.804,875.17
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Cristo Redentor,23.804,875.5
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Huinca,21.248,877.5
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Huinca,21.248,877.83
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Los Canelos,18.693,879.5
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Los Canelos,18.693,879.83
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Hito Galvarino,16.137,883.5
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Hito Galvarino,16.137,883.83
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Card. Raúl Silva Henriquez,13.581,889.67
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Card. Raúl Silva Henriquez,13.581,890.0
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,LOMAS COLORADAS,11.026,892.58
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,LOMAS COLORADAS,11.026,893.08
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,El Parque,9.83,895.5
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,El Parque,9.83,895.83
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Costa Mar,8.635,898.08
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Costa Mar,8.635,898.5
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Alborada,7.439,900.17
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Alborada,7.439,900.5
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Diagonal Bio Bio,5.571,903.0
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Diagonal Bio Bio,5.571,903.33
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Juan Pablo II,3.839,905.75
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,Juan Pablo II,3.839,906.25
L2,L2-CW->CC-20064,CW->CC,SFE 1,False,CONCEPCIÓN,1.0,912.0
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,CORONEL,27.355,885.0
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Laguna Quiñenco,25.58,887.42
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Laguna Quiñenco,25.58,887.75
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Cristo Redentor,23.804,890.17
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Cristo Redentor,23.804,890.5
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Huinca,21.248,892.5
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Huinca,21.248,892.83
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Los Canelos,18.693,894.5
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Los Canelos,18.693,894.83
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Hito Galvarino,16.137,898.5
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Hito Galvarino,16.137,898.83
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Card. Raúl Silva Henriquez,13.581,904.67
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Card. Raúl Silva Henriquez,13.581,905.0
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,LOMAS COLORADAS,11.026,907.58
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,LOMAS COLORADAS,11.026,908.08
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,El Parque,9.83,910.5
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,El Parque,9.83,910.83
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Costa Mar,8.635,913.08
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Costa Mar,8.635,913.5
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Alborada,7.439,915.17
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Alborada,7.439,915.5
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Diagonal Bio Bio,5.571,918.0
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Diagonal Bio Bio,5.571,918.33
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Juan Pablo II,3.839,920.75
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,Juan Pablo II,3.839,921.25
L2,L2-CW->CC-20066,CW->CC,SFE 8,False,CONCEPCIÓN,1.0,927.0
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,CORONEL,27.355,935.0
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Laguna Quiñenco,25.58,937.42
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Laguna Quiñenco,25.58,937.75
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Cristo Redentor,23.804,940.17
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Cristo Redentor,23.804,940.5
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Huinca,21.248,942.5
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Huinca,21.248,942.83
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Los Canelos,18.693,944.5
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Los Canelos,18.693,944.83
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Hito Galvarino,16.137,948.5
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Hito Galvarino,16.137,948.83
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Card. Raúl Silva Henriquez,13.581,954.67
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Card. Raúl Silva Henriquez,13.581,955.0
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,LOMAS COLORADAS,11.026,957.58
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,LOMAS COLORADAS,11.026,958.08
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,El Parque,9.83,960.5
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,El Parque,9.83,960.83
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Costa Mar,8.635,963.08
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Costa Mar,8.635,963.5
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Alborada,7.439,965.17
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Alborada,7.439,965.5
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Diagonal Bio Bio,5.571,968.0
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Diagonal Bio Bio,5.571,968.33
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Juan Pablo II,3.839,970.75
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,Juan Pablo II,3.839,971.25
L2,L2-CW->CC-20068,CW->CC,SFE 9,False,CONCEPCIÓN,1.0,977.0
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,CORONEL,27.355,968.0
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Laguna Quiñenco,25.58,970.42
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Laguna Quiñenco,25.58,970.75
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Cristo Redentor,23.804,973.17
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Cristo Redentor,23.804,973.5
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Huinca,21.248,975.5
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Huinca,21.248,975.83
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Los Canelos,18.693,977.5
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Los Canelos,18.693,977.83
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Hito Galvarino,16.137,981.5
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Hito Galvarino,16.137,981.83
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Card. Raúl Silva Henriquez,13.581,987.67
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Card. Raúl Silva Henriquez,13.581,988.0
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,LOMAS COLORADAS,11.026,990.58
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,LOMAS COLORADAS,11.026,991.08
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,El Parque,9.83,993.5
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,El Parque,9.83,993.83
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Costa Mar,8.635,996.08
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Costa Mar,8.635,996.5
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Alborada,7.439,998.17
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Alborada,7.439,998.5
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Diagonal Bio Bio,5.571,1001.0
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Diagonal Bio Bio,5.571,1001.33
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Juan Pablo II,3.839,1003.75
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,Juan Pablo II,3.839,1004.25
L2,L2-CW->CC-20072,CW->CC,SFE 1,False,CONCEPCIÓN,1.0,1010.0
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,CORONEL,27.355,1010.0
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Laguna Quiñenco,25.58,1012.42
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Laguna Quiñenco,25.58,1012.75
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Cristo Redentor,23.804,1015.17
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Cristo Redentor,23.804,1015.5
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Huinca,21.248,1017.5
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Huinca,21.248,1017.83
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Los Canelos,18.693,1019.5
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Los Canelos,18.693,1019.83
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Hito Galvarino,16.137,1023.5
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Hito Galvarino,16.137,1023.83
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Card. Raúl Silva Henriquez,13.581,1029.67
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Card. Raúl Silva Henriquez,13.581,1030.0
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,LOMAS COLORADAS,11.026,1032.58
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,LOMAS COLORADAS,11.026,1033.08
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,El Parque,9.83,1035.5
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,El Parque,9.83,1035.83
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Costa Mar,8.635,1038.08
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Costa Mar,8.635,1038.5
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Alborada,7.439,1040.17
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Alborada,7.439,1040.5
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Diagonal Bio Bio,5.571,1043.0
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Diagonal Bio Bio,5.571,1043.33
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Juan Pablo II,3.839,1045.75
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,Juan Pablo II,3.839,1046.25
L2,L2-CW->CC-20078,CW->CC,SFE 8,False,CONCEPCIÓN,1.0,1052.0
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,CORONEL,27.355,1023.0
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Laguna Quiñenco,25.58,1025.42
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Laguna Quiñenco,25.58,1025.75
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Cristo Redentor,23.804,1028.17
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Cristo Redentor,23.804,1028.5
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Huinca,21.248,1030.5
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Huinca,21.248,1030.83
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Los Canelos,18.693,1032.5
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Los Canelos,18.693,1032.83
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Hito Galvarino,16.137,1036.5
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Hito Galvarino,16.137,1036.83
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Card. Raúl Silva Henriquez,13.581,1042.67
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Card. Raúl Silva Henriquez,13.581,1043.0
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,LOMAS COLORADAS,11.026,1045.58
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,LOMAS COLORADAS,11.026,1046.08
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,El Parque,9.83,1048.5
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,El Parque,9.83,1048.83
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Costa Mar,8.635,1051.08
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Costa Mar,8.635,1051.5
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Alborada,7.439,1053.17
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Alborada,7.439,1053.5
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Diagonal Bio Bio,5.571,1056.0
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Diagonal Bio Bio,5.571,1056.33
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Juan Pablo II,3.839,1058.75
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,Juan Pablo II,3.839,1059.25
L2,L2-CW->CC-20082,CW->CC,SFE 3,False,CONCEPCIÓN,1.0,1065.0
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,CORONEL,27.355,1036.0
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Laguna Quiñenco,25.58,1038.42
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Laguna Quiñenco,25.58,1038.75
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Cristo Redentor,23.804,1041.17
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Cristo Redentor,23.804,1041.5
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Huinca,21.248,1043.5
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Huinca,21.248,1043.83
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Los Canelos,18.693,1045.5
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Los Canelos,18.693,1045.83
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Hito Galvarino,16.137,1049.5
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Hito Galvarino,16.137,1049.83
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Card. Raúl Silva Henriquez,13.581,1055.67
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Card. Raúl Silva Henriquez,13.581,1056.0
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,LOMAS COLORADAS,11.026,1058.58
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,LOMAS COLORADAS,11.026,1059.08
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,El Parque,9.83,1061.5
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,El Parque,9.83,1061.83
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Costa Mar,8.635,1064.08
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Costa Mar,8.635,1064.5
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Alborada,7.439,1066.17
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Alborada,7.439,1066.5
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Diagonal Bio Bio,5.571,1069.0
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Diagonal Bio Bio,5.571,1069.33
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Juan Pablo II,3.839,1071.75
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,Juan Pablo II,3.839,1072.25
L2,L2-CW->CC-20084,CW->CC,SFE 9,False,CONCEPCIÓN,1.0,1078.0
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,CORONEL,27.355,1049.0
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Laguna Quiñenco,25.58,1051.42
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Laguna Quiñenco,25.58,1051.75
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Cristo Redentor,23.804,1054.17
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Cristo Redentor,23.804,1054.5
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Huinca,21.248,1056.5
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Huinca,21.248,1056.83
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Los Canelos,18.693,1058.5
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Los Canelos,18.693,1058.83
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Hito Galvarino,16.137,1062.5
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Hito Galvarino,16.137,1062.83
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Card. Raúl Silva Henriquez,13.581,1068.67
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Card. Raúl Silva Henriquez,13.581,1069.0
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,LOMAS COLORADAS,11.026,1071.58
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,LOMAS COLORADAS,11.026,1072.08
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,El Parque,9.83,1074.5
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,El Parque,9.83,1074.83
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Costa Mar,8.635,1077.08
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Costa Mar,8.635,1077.5
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Alborada,7.439,1079.17
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Alborada,7.439,1079.5
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Diagonal Bio Bio,5.571,1082.0
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Diagonal Bio Bio,5.571,1082.33
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Juan Pablo II,3.839,1084.75
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,Juan Pablo II,3.839,1085.25
L2,L2-CW->CC-20086,CW->CC,SFE 2,False,CONCEPCIÓN,1.0,1091.0
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,CORONEL,27.355,1057.0
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Laguna Quiñenco,25.58,1059.42
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Laguna Quiñenco,25.58,1059.75
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Cristo Redentor,23.804,1062.17
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Cristo Redentor,23.804,1062.5
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Huinca,21.248,1064.5
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Huinca,21.248,1064.83
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Los Canelos,18.693,1066.5
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Los Canelos,18.693,1066.83
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Hito Galvarino,16.137,1070.5
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Hito Galvarino,16.137,1070.83
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Card. Raúl Silva Henriquez,13.581,1076.67
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Card. Raúl Silva Henriquez,13.581,1077.0
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,LOMAS COLORADAS,11.026,1079.58
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,LOMAS COLORADAS,11.026,1080.08
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,El Parque,9.83,1082.5
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,El Parque,9.83,1082.83
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Costa Mar,8.635,1085.08
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Costa Mar,8.635,1085.5
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Alborada,7.439,1087.17
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Alborada,7.439,1087.5
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Diagonal Bio Bio,5.571,1090.0
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Diagonal Bio Bio,5.571,1090.33
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Juan Pablo II,3.839,1092.75
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,Juan Pablo II,3.839,1093.25
L2,L2-CW->CC-20088,CW->CC,SFE 5,False,CONCEPCIÓN,1.0,1099.0
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,CORONEL,27.355,1070.0
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Laguna Quiñenco,25.58,1072.42
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Laguna Quiñenco,25.58,1072.75
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Cristo Redentor,23.804,1075.17
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Cristo Redentor,23.804,1075.5
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Huinca,21.248,1077.5
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Huinca,21.248,1077.83
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Los Canelos,18.693,1079.5
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Los Canelos,18.693,1079.83
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Hito Galvarino,16.137,1083.5
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Hito Galvarino,16.137,1083.83
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Card. Raúl Silva Henriquez,13.581,1089.67
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Card. Raúl Silva Henriquez,13.581,1090.0
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,LOMAS COLORADAS,11.026,1092.58
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,LOMAS COLORADAS,11.026,1093.08
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,El Parque,9.83,1095.5
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,El Parque,9.83,1095.83
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Costa Mar,8.635,1098.08
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Costa Mar,8.635,1098.5
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Alborada,7.439,1100.17
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Alborada,7.439,1100.5
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Diagonal Bio Bio,5.571,1103.0
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Diagonal Bio Bio,5.571,1103.33
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Juan Pablo II,3.839,1105.75
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,Juan Pablo II,3.839,1106.25
L2,L2-CW->CC-20090,CW->CC,SFE 1,False,CONCEPCIÓN,1.0,1112.0
L2,L2-CW->CC-20092,CW->CC,SFE 7,False,CORONEL,27.355,1083.0
L2,L2-CW->CC-20092,CW->CC,SFE 7,False,Laguna Quiñenco,25.58,1085.42
L2,L2-CW->CC-20092,CW->CC,SFE 7,False,Laguna Quiñenco,25.58,1085.75
L2,L2-CW->CC-20092,CW->CC,SFE 7,False,Cristo Redentor,23.804,1088.17
L2,L2-CW->CC-20092,CW->CC,SFE 7,False,Cristo Redentor,23.804,1088.5
L2,L2-CW->CC-20092,CW->CC,SFE 7,False,Huinca,21.248,1090.5
L2,L2-CW->CC-20092,CW->CC,SFE 7,False,Huinca,21.248,1090.83
L2,L2-CW->CC-20092,CW->CC,SFE 7,False,Los Canelos,18.693,1092.5
L2,L2-CW->CC-20092,CW->CC,SFE 7,False,Los Canelos,18.693,1092.83
L2,L2-CW->CC-20092,CW->CC,SFE 7,False,Hito Galvarino,16.137,1096.5
L2,L2-CW->CC-20092,CW->CC,SFE 7,False,Hito Galvarino,16.137,1096.83
L2,L2-CW->CC-20092,CW->CC,SFE 7,False,Card. Raúl Silva Henriquez,13.581,1102.67
L2,L2-CW->CC-20092,CW->CC,SFE 7,False,Card. Raúl Silva Henriquez,13.581,1103.0
L2,L2-CW->CC-20092,CW->CC,SFE 7,False,LOMAS COLORADAS,11.026,1105.58
L2,L2-CW->CC-20092,CW->CC,SFE 7,False,LOMAS COLORADAS,11.026,1106.08
