linea,sentido,servicio,unidad,orden,estacion,dist_km,llegada_min,salida_min
L2,CW->CC,20120,SFE 5,6,Card. Raúl Silva Henriquez,13.151,1264.67,1265.0
L2,CW->CC,20120,SFE 5,7,LOMAS COLORADAS,10.983,1267.58,1268.08
L2,CW->CC,20120,SFE 5,8,El Parque,9.614,1270.5,1270.83
L2,CW->CC,20120,SFE 5,9,Costa Mar,8.339,1273.08,1273.5
L2,CW->CC,20120,SFE 5,10,Alborada,7.442,1275.17,1275.5
L2,CW->CC,20120,SFE 5,11,Diagonal Bio Bio,5.569,1278.0,1278.33
L2,CW->CC,20120,SFE 5,12,Juan Pablo II,3.838,1280.75,1281.25
L2,CW->CC,20120,SFE 5,13,CONCEPCIÓN,0.0,1287.0,1287.0
L2,CW->CC,20122,SFE 1,0,CORONEL,28.4,1260.0,1260.0
L2,CW->CC,20122,SFE 1,1,Laguna Quiñenco,26.302,1262.42,1262.75
L2,CW->CC,20122,SFE 1,2,Cristo Redentor,24.203,1265.17,1265.5
L2,CW->CC,20122,SFE 1,3,Huinca,22.524,1267.5,1267.83
L2,CW->CC,20122,SFE 1,4,Los Canelos,21.125,1269.5,1269.83
L2,CW->CC,20122,SFE 1,5,Hito Galvarino,18.048,1273.5,1273.83
L2,CW->CC,20122,SFE 1,6,Card. Raúl Silva Henriquez,13.151,1279.67,1280.0
L2,CW->CC,20122,SFE 1,7,LOMAS COLORADAS,10.983,1282.58,1283.08
L2,CW->CC,20122,SFE 1,8,El Parque,9.614,1285.5,1285.83
L2,CW->CC,20122,SFE 1,9,Costa Mar,8.339,1288.08,1288.5
L2,CW->CC,20122,SFE 1,10,Alborada,7.442,1290.17,1290.5
L2,CW->CC,20122,SFE 1,11,Diagonal Bio Bio,5.569,1293.0,1293.33
L2,CW->CC,20122,SFE 1,12,Juan Pablo II,3.838,1295.75,1296.25
L2,CW->CC,20122,SFE 1,13,CONCEPCIÓN,0.0,1302.0,1302.0
L2,CW->CC,20292,SFE 7,0,CORONEL,28.4,1280.0,1280.0
L2,CW->CC,20292,SFE 7,1,Laguna Quiñenco,26.302,1282.42,1282.75
L2,CW->CC,20292,SFE 7,2,Cristo Redentor,24.203,1285.17,1285.5
L2,CW->CC,20292,SFE 7,3,Huinca,22.524,1287.5,1287.83
L2,CW->CC,20292,SFE 7,4,Los Canelos,21.125,1289.5,1289.83
L2,CW->CC,20292,SFE 7,5,Hito Galvarino,18.048,1293.5,1293.83
L2,CW->CC,20292,SFE 7,6,Card. Raúl Silva Henriquez,13.151,1299.67,1300.0
L2,CW->CC,20292,SFE 7,7,LOMAS COLORADAS,10.983,1302.58,1303.08
L2,CW->CC,20292,SFE 7,8,El Parque,9.614,1305.5,1305.83
L2,CW->CC,20292,SFE 7,9,Costa Mar,8.339,1308.08,1308.5
L2,CW->CC,20292,SFE 7,10,Alborada,7.442,1310.17,1310.5
L2,CW->CC,20292,SFE 7,11,Diagonal Bio Bio,5.569,1313.0,1313.33
L2,CW->CC,20292,SFE 7,12,Juan Pablo II,3.838,1315.75,1316.25
L2,CW->CC,20292,SFE 7,13,CONCEPCIÓN,0.0,1322.0,1322.0
L2,CW->CC,20126,SFE 10,0,CORONEL,28.4,1295.0,1295.0
L2,CW->CC,20126,SFE 10,1,Laguna Quiñenco,26.302,1297.42,1297.75
L2,CW->CC,20126,SFE 10,2,Cristo Redentor,24.203,1300.17,1300.5
L2,CW->CC,20126,SFE 10,3,Huinca,22.524,1302.5,1302.83
L2,CW->CC,20126,SFE 10,4,Los Canelos,21.125,1304.5,1304.83
L2,CW->CC,20126,SFE 10,5,Hito Galvarino,18.048,1308.5,1308.83
L2,CW->CC,20126,SFE 10,6,Card. Raúl Silva Henriquez,13.151,1314.67,1315.0
L2,CW->CC,20126,SFE 10,7,LOMAS COLORADAS,10.983,1317.58,1318.08
L2,CW->CC,20126,SFE 10,8,El Parque,9.614,1320.5,1320.83
L2,CW->CC,20126,SFE 10,9,Costa Mar,8.339,1323.08,1323.5
L2,CW->CC,20126,SFE 10,10,Alborada,7.442,1325.17,1325.5
L2,CW->CC,20126,SFE 10,11,Diagonal Bio Bio,5.569,1328.0,1328.33
L2,CW->CC,20126,SFE 10,12,Juan Pablo II,3.838,1330.75,1331.25
L2,CW->CC,20126,SFE 10,13,CONCEPCIÓN,0.0,1337.0,1337.0
L2,CW->CC,20128,SFE 8,0,CORONEL,28.4,1315.0,1315.0
L2,CW->CC,20128,SFE 8,1,Laguna Quiñenco,26.302,1317.42,1317.75
L2,CW->CC,20128,SFE 8,2,Cristo Redentor,24.203,1320.17,1320.5
L2,CW->CC,20128,SFE 8,3,Huinca,22.524,1322.5,1322.83
L2,CW->CC,20128,SFE 8,4,Los Canelos,21.125,1324.5,1324.83
L2,CW->CC,20128,SFE 8,5,Hito Galvarino,18.048,1328.5,1328.83
L2,CW->CC,20128,SFE 8,6,Card. Raúl Silva Henriquez,13.151,1334.67,1335.0
L2,CW->CC,20128,SFE 8,7,LOMAS COLORADAS,10.983,1337.58,1338.08
L2,CW->CC,20128,SFE 8,8,El Parque,9.614,1340.5,1340.83
L2,CW->CC,20128,SFE 8,9,Costa Mar,8.339,1343.08,1343.5
L2,CW->CC,20128,SFE 8,10,Alborada,7.442,1345.17,1345.5
L2,CW->CC,20128,SFE 8,11,Diagonal Bio Bio,5.569,1348.0,1348.33
L2,CW->CC,20128,SFE 8,12,Juan Pablo II,3.838,1350.75,1351.25
L2,CW->CC,20128,SFE 8,13,CONCEPCIÓN,0.0,1357.0,1357.0
L2,CW->CC,20294,SFE 9,0,CORONEL,28.4,1328.0,1328.0
L2,CW->CC,20294,SFE 9,1,Laguna Quiñenco,26.302,1330.42,1330.75
L2,CW->CC,20294,SFE 9,2,Cristo Redentor,24.203,1333.17,1333.5
L2,CW->CC,20294,SFE 9,3,Huinca,22.524,1335.5,1335.83
L2,CW->CC,20294,SFE 9,4,Los Canelos,21.125,1337.5,1337.83
L2,CW->CC,20294,SFE 9,5,Hito Galvarino,18.048,1341.5,1341.83
L2,CW->CC,20294,SFE 9,6,Card. Raúl Silva Henriquez,13.151,1347.67,1348.0
L2,CW->CC,20294,SFE 9,7,LOMAS COLORADAS,10.983,1350.58,1351.08
L2,CW->CC,20294,SFE 9,8,El Parque,9.614,1353.5,1353.83
L2,CW->CC,20294,SFE 9,9,Costa Mar,8.339,1356.08,1356.5
L2,CW->CC,20294,SFE 9,10,Alborada,7.442,1358.17,1358.5
L2,CW->CC,20294,SFE 9,11,Diagonal Bio Bio,5.569,1361.0,1361.33
L2,CW->CC,20294,SFE 9,12,Juan Pablo II,3.838,1363.75,1364.25
L2,CW->CC,20294,SFE 9,13,CONCEPCIÓN,0.0,1370.0,1370.0
L2,CW->CC,20298,SFE 5,0,CORONEL,28.4,1370.0,1370.0
L2,CW->CC,20298,SFE 5,1,Laguna Quiñenco,26.302,1372.42,1372.75
L2,CW->CC,20298,SFE 5,2,Cristo Redentor,24.203,1375.17,1375.5
L2,CW->CC,20298,SFE 5,3,Huinca,22.524,1377.5,1377.83
L2,CW->CC,20298,SFE 5,4,Los Canelos,21.125,1379.5,1379.83
L2,CW->CC,20298,SFE 5,5,Hito Galvarino,18.048,1383.5,1383.83
L2,CW->CC,20298,SFE 5,6,Card. Raúl Silva Henriquez,13.151,1389.67,1390.0
L2,CW->CC,20298,SFE 5,7,LOMAS COLORADAS,10.983,1392.58,1393.08
L2,CW->CC,20298,SFE 5,8,El Parque,9.614,1395.5,1395.83
L2,CW->CC,20298,SFE 5,9,Costa Mar,8.339,1398.08,1398.5
L2,CW->CC,20298,SFE 5,10,Alborada,7.442,1400.17,1400.5
L2,CW->CC,20298,SFE 5,11,Diagonal Bio Bio,5.569,1403.0,1403.33
L2,CW->CC,20298,SFE 5,12,Juan Pablo II,3.838,1405.75,1406.25
L2,CW->CC,20298,SFE 5,13,CONCEPCIÓN,0.0,1412.0,1412.0
