t_min,t_s,unidad,servicio,tramo,sentido,dist_km,estado
1266.0,75960,SFE 2,,,,,cochera:CORONEL
1266.0,75960,SFE 3,,,,,cochera:CORONEL
1266.0,75960,SFE 4,,,,,cochera:CORONEL
1266.0,75960,SFE 6,,,,,cochera:HUALQUI
1266.0,75960,SFE B2,,,,,cochera:HUALQUI
1266.0,75960,UT 2,,,,,cochera:OMER HUET
1268.0,76080,SFE 10,20113,L2,CC->CW,13.945,circulando
1268.0,76080,SFE 11,20335,L1,LJ->TH,54.617,circulando
1268.0,76080,SFE 5,20120,L2,CW->CC,11.026,circulando
1268.0,76080,SFE 7,20111,L2,CC->CW,24.749,circulando
1268.0,76080,SFE 8,20115,L2,CC->CW,5.154,circulando
1268.0,76080,SFE 9,20116,L2,CW->CC,2.975,circulando
1268.0,76080,SFE B1,20862,L1,LJ->TH,19.684,circulando
1268.0,76080,SFE B3,20855,L1,TH->LJ,77.112,circulando
1268.0,76080,SFE 1,,,,,cochera:CORONEL
1268.0,76080,SFE 2,,,,,cochera:CORONEL
1268.0,76080,SFE 3,,,,,cochera:CORONEL
1268.0,76080,SFE 4,,,,,cochera:CORONEL
1268.0,76080,SFE 6,,,,,cochera:HUALQUI
1268.0,76080,SFE B2,,,,,cochera:HUALQUI
1268.0,76080,UT 1,,,,,cochera:Mercado
1268.0,76080,UT 2,,,,,cochera:OMER HUET
1270.0,76200,SFE 10,20113,L2,CC->CW,14.822,circulando
1270.0,76200,SFE 11,20335,L1,LJ->TH,55.32,circulando
1270.0,76200,SFE 5,20120,L2,CW->CC,10.077,circulando
1270.0,76200,SFE 6,20269,L1,LJ->TH,46.917,circulando
1270.0,76200,SFE 7,20111,L2,CC->CW,25.935,circulando
1270.0,76200,SFE 8,20115,L2,CC->CW,6.378,circulando
1270.0,76200,SFE 9,20116,L2,CW->CC,1.987,circulando
1270.0,76200,SFE B1,20862,L1,LJ->TH,20.929,circulando
1270.0,76200,SFE B3,20855,L1,TH->LJ,76.06,circulando
1270.0,76200,UT 1,20264,L1,TH->LJ,84.996,circulando
1270.0,76200,SFE 1,,,,,cochera:CORONEL
1270.0,76200,SFE 2,,,,,cochera:CORONEL
1270.0,76200,SFE 3,,,,,cochera:CORONEL
1270.0,76200,SFE 4,,,,,cochera:CORONEL
1270.0,76200,SFE B2,,,,,cochera:HUALQUI
1270.0,76200,UT 2,,,,,cochera:OMER HUET
1272.0,76320,SFE 10,20113,L2,CC->CW,15.699,circulando
1272.0,76320,SFE 11,20335,L1,LJ->TH,56.983,circulando
1272.0,76320,SFE 5,20120,L2,CW->CC,9.209,circulando
1272.0,76320,SFE 6,20269,L1,LJ->TH,49.015,circulando
1272.0,76320,SFE 7,20111,L2,CC->CW,27.355,circulando
1272.0,76320,SFE 8,20115,L2,CC->CW,7.628,circulando
1272.0,76320,SFE 9,20116,L2,CW->CC,1.0,circulando
1272.0,76320,SFE B1,20862,L1,LJ->TH,22.175,circulando
1272.0,76320,SFE B3,20855,L1,TH->LJ,73.939,circulando
1272.0,76320,UT 1,20264,L1,TH->LJ,83.525,circulando
1272.0,76320,SFE 1,,,,,cochera:CORONEL
1272.0,76320,SFE 2,,,,,cochera:CORONEL
1272.0,76320,SFE 3,,,,,cochera:CORONEL
1272.0,76320,SFE 4,,,,,cochera:CORONEL
1272.0,76320,SFE B2,,,,,cochera:HUALQUI
1272.0,76320,UT 2,,,,,cochera:OMER HUET
1274.0,76440,SFE 10,20113,L2,CC->CW,16.604,circulando
1274.0,76440,SFE 11,20335,L1,LJ->TH,57.815,circulando
1274.0,76440,SFE 5,20120,L2,CW->CC,8.277,circulando
1274.0,76440,SFE 6,20269,L1,LJ->TH,51.112,circulando
1274.0,76440,SFE 8,20115,L2,CC->CW,8.768,circulando
1274.0,76440,SFE B1,20862,L1,LJ->TH,22.798,circulando
1274.0,76440,SFE B3,20855,L1,TH->LJ,72.878,circulando
1274.0,76440,SFE 1,,,,,cochera:CORONEL
1274.0,76440,SFE 2,,,,,cochera:CORONEL
1274.0,76440,SFE 3,,,,,cochera:CORONEL
1274.0,76440,SFE 4,,,,,cochera:CORONEL
1274.0,76440,SFE 7,,,,,cochera:CORONEL
1274.0,76440,SFE 9,,,,,cochera:CONCEPCIÓN
1274.0,76440,SFE B2,,,,,cochera:HUALQUI
1274.0,76440,UT 1,,,,,cochera:El Arenal
1274.0,76440,UT 2,,,,,cochera:OMER HUET
1276.0,76560,SFE 10,20113,L2,CC->CW,17.997,circulando
1276.0,76560,SFE 11,20335,L1,LJ->TH,58.647,circulando
1276.0,76560,SFE 5,20120,L2,CW->CC,7.065,circulando
1276.0,76560,SFE 6,20269,L1,LJ->TH,53.21,circulando
1276.0,76560,SFE 8,20115,L2,CC->CW,9.83,circulando
1276.0,76560,SFE B1,20862,L1,LJ->TH,24.265,circulando
1276.0,76560,SFE B3,20855,L1,TH->LJ,71.135,circulando
1276.0,76560,SFE 1,,,,,cochera:CORONEL
1276.0,76560,SFE 2,,,,,cochera:CORONEL
1276.0,76560,SFE 3,,,,,cochera:CORONEL
1276.0,76560,SFE 4,,,,,cochera:CORONEL
1276.0,76560,SFE 7,,,,,cochera:CORONEL
1276.0,76560,SFE 9,,,,,cochera:CONCEPCIÓN
1276.0,76560,SFE B2,,,,,cochera:HUALQUI
1276.0,76560,UT 1,,,,,cochera:El Arenal
1276.0,76560,UT 2,,,,,cochera:OMER HUET
1278.0,76680,SFE 10,20113,L2,CC->CW,19.718,circulando
1278.0,76680,SFE 11,20335,L1,LJ->TH,60.31,circulando
1278.0,76680,SFE 5,20120,L2,CW->CC,5.571,circulando
1278.0,76680,SFE 6,20269,L1,LJ->TH,54.617,circulando
1278.0,76680,SFE 8,20115,L2,CC->CW,10.655,circulando
1278.0,76680,SFE B1,20862,L1,LJ->TH,24.998,circulando
1278.0,76680,SFE B3,20855,L1,TH->LJ,69.392,circulando
1278.0,76680,SFE 1,,,,,cochera:CORONEL
1278.0,76680,SFE 2,,,,,cochera:CORONEL
1278.0,76680,SFE 3,,,,,cochera:CORONEL
1278.0,76680,SFE 4,,,,,cochera:CORONEL
1278.0,76680,SFE 7,,,,,cochera:CORONEL
1278.0,76680,SFE 9,,,,,cochera:CONCEPCIÓN
1278.0,76680,SFE B2,,,,,cochera:HUALQUI
1278.0,76680,UT 1,,,,,cochera:El Arenal
1278.0,76680,UT 2,,,,,cochera:OMER HUET
1280.0,76800,SFE 10,20113,L2,CC->CW,22.104,circulando
1280.0,76800,SFE 11,20335,L1,LJ->TH,61.222,circulando
1280.0,76800,SFE 5,20120,L2,CW->CC,4.376,circulando
1280.0,76800,SFE 6,20269,L1,LJ->TH,56.318,circulando
1280.0,76800,SFE 8,20115,L2,CC->CW,11.769,circulando
1280.0,76800,SFE B1,20862,L1,LJ->TH,26.464,circulando
1280.0,76800,SFE B3,20855,L1,TH->LJ,68.521,circulando
1280.0,76800,SFE 1,,,,,cochera:CORONEL
1280.0,76800,SFE 2,,,,,cochera:CORONEL
1280.0,76800,SFE 3,,,,,cochera:CORONEL
1280.0,76800,SFE 4,,,,,cochera:CORONEL
1280.0,76800,SFE 7,,,,,cochera:CORONEL
1280.0,76800,SFE 9,,,,,cochera:CONCEPCIÓN
1280.0,76800,SFE B2,,,,,cochera:HUALQUI
1280.0,76800,UT 1,,,,,cochera:El Arenal
1280.0,76800,UT 2,,,,,cochera:OMER HUET
1282.0,76920,SFE 10,20113,L2,CC->CW,24.038,circulando
1282.0,76920,SFE 11,20335,L1,LJ->TH,63.047,circulando
1282.0,76920,SFE 5,20120,L2,CW->CC,3.469,circulando
1282.0,76920,SFE 6,20269,L1,LJ->TH,58.314,circulando
1282.0,76920,SFE 8,20115,L2,CC->CW,13.581,circulando
1282.0,76920,SFE B1,20862,L1,LJ->TH,27.197,circulando
1282.0,76920,SFE B3,20855,L1,TH->LJ,68.521,circulando
1282.0,76920,SFE 1,,,,,cochera:CORONEL
1282.0,76920,SFE 2,,,,,cochera:CORONEL
1282.0,76920,SFE 3,,,,,cochera:CORONEL
1282.0,76920,SFE 4,,,,,cochera:CORONEL
1282.0,76920,SFE 7,,,,,cochera:CORONEL
1282.0,76920,SFE 9,,,,,cochera:CONCEPCIÓN
1282.0,76920,SFE B2,,,,,cochera:HUALQUI
1282.0,76920,UT 1,,,,,cochera:El Arenal
1282.0,76920,UT 2,,,,,cochera:OMER HUET
1284.0,77040,SFE 10,20113,L2,CC->CW,25.459,circulando
1284.0,77040,SFE 11,20335,L1,LJ->TH,64.872,circulando
1284.0,77040,SFE 5,20120,L2,CW->CC,2.481,circulando
1284.0,77040,SFE 6,20269,L1,LJ->TH,60.31,circulando
1284.0,77040,SFE 8,20115,L2,CC->CW,14.383,circulando
1284.0,77040,SFE B1,20862,L1,LJ->TH,28.297,circulando
1284.0,77040,SFE B3,20855,L1,TH->LJ,67.609,circulando
1284.0,77040,SFE 1,,,,,cochera:CORONEL
1284.0,77040,SFE 2,,,,,cochera:CORONEL
1284.0,77040,SFE 3,,,,,cochera:CORONEL
1284.0,77040,SFE 4,,,,,cochera:CORONEL
1284.0,77040,SFE 7,,,,,cochera:CORONEL
1284.0,77040,SFE 9,,,,,cochera:CONCEPCIÓN
1284.0,77040,SFE B2,,,,,cochera:HUALQUI
1284.0,77040,UT 1,,,,,cochera:El Arenal
1284.0,77040,UT 2,,,,,cochera:OMER HUET
1286.0,77160,SFE 10,20113,L2,CC->CW,26.645,circulando
1286.0,77160,SFE 11,20335,L1,LJ->TH,66.696,circulando
1286.0,77160,SFE 5,20120,L2,CW->CC,1.494,circulando
1286.0,77160,SFE 6,20269,L1,LJ->TH,61.952,circulando
1286.0,77160,SFE 8,20115,L2,CC->CW,15.26,circulando
1286.0,77160,SFE B1,20862,L1,LJ->TH,29.397,circulando
1286.0,77160,SFE B3,20855,L1,TH->LJ,65.784,circulando
1286.0,77160,SFE 1,,,,,cochera:CORONEL
1286.0,77160,SFE 2,,,,,cochera:CORONEL
1286.0,77160,SFE 3,,,,,cochera:CORONEL
1286.0,77160,SFE 4,,,,,cochera:CORONEL
1286.0,77160,SFE 7,,,,,cochera:CORONEL
1286.0,77160,SFE 9,,,,,cochera:CONCEPCIÓN
1286.0,77160,SFE B2,,,,,cochera:HUALQUI
1286.0,77160,UT 1,,,,,cochera:El Arenal
1286.0,77160,UT 2,,,,,cochera:OMER HUET
1288.0,77280,SFE 11,20335,L1,LJ->TH,68.521,circulando
1288.0,77280,SFE 6,20269,L1,LJ->TH,63.594,circulando
1288.0,77280,SFE 8,20115,L2,CC->CW,16.137,circulando
1288.0,77280,SFE B1,20862,L1,LJ->TH,29.991,circulando
1288.0,77280,SFE B3,20855,L1,TH->LJ,63.959,circulando
1288.0,77280,SFE 1,,,,,cochera:CORONEL
1288.0,77280,SFE 10,,,,,cochera:CORONEL
1288.0,77280,SFE 2,,,,,cochera:CORONEL
1288.0,77280,SFE 3,,,,,cochera:CORONEL
1288.0,77280,SFE 4,,,,,cochera:CORONEL
1288.0,77280,SFE 7,,,,,cochera:CORONEL
1288.0,77280,SFE 5,,,,,cochera:CONCEPCIÓN
1288.0,77280,SFE 9,,,,,cochera:CONCEPCIÓN
1288.0,77280,SFE B2,,,,,cochera:HUALQUI
1288.0,77280,UT 1,,,,,cochera:El Arenal
1288.0,77280,UT 2,,,,,cochera:OMER HUET
1290.0,77400,SFE 11,20335,L1,LJ->TH,68.521,circulando
1290.0,77400,SFE 6,20269,L1,LJ->TH,65.237,circulando
1290.0,77400,SFE 8,20115,L2,CC->CW,17.3,circulando
1290.0,77400,SFE B1,20862,L1,LJ->TH,31.18,circulando
1290.0,77400,SFE B3,20855,L1,TH->LJ,62.135,circulando
1290.0,77400,SFE 1,,,,,cochera:CORONEL
1290.0,77400,SFE 10,,,,,cochera:CORONEL
1290.0,77400,SFE 2,,,,,cochera:CORONEL
1290.0,77400,SFE 3,,,,,cochera:CORONEL
1290.0,77400,SFE 4,,,,,cochera:CORONEL
1290.0,77400,SFE 7,,,,,cochera:CORONEL
1290.0,77400,SFE 5,,,,,cochera:CONCEPCIÓN
1290.0,77400,SFE 9,,,,,cochera:CONCEPCIÓN
1290.0,77400,SFE B2,,,,,cochera:HUALQUI
1290.0,77400,UT 1,,,,,cochera:El Arenal
1290.0,77400,UT 2,,,,,cochera:OMER HUET
1292.0,77520,SFE 11,20335,L1,LJ->TH,68.521,circulando
1292.0,77520,SFE 6,20269,L1,LJ->TH,66.879,circulando
1292.0,77520,SFE 8,20115,L2,CC->CW,18.693,circulando
1292.0,77520,SFE B1,20862,L1,LJ->TH,32.369,circulando
1292.0,77520,SFE B3,20855,L1,TH->LJ,60.31,circulando
1292.0,77520,SFE 1,,,,,cochera:CORONEL
1292.0,77520,SFE 10,,,,,cochera:CORONEL
1292.0,77520,SFE 2,,,,,cochera:CORONEL
1292.0,77520,SFE 3,,,,,cochera:CORONEL
1292.0,77520,SFE 4,,,,,cochera:CORONEL
1292.0,77520,SFE 7,,,,,cochera:CORONEL
1292.0,77520,SFE 5,,,,,cochera:CONCEPCIÓN
1292.0,77520,SFE 9,,,,,cochera:CONCEPCIÓN
1292.0,77520,SFE B2,,,,,cochera:HUALQUI
1292.0,77520,UT 1,,,,,cochera:El Arenal
1292.0,77520,UT 2,,,,,cochera:OMER HUET
1294.0,77640,SFE 11,20335,L1,LJ->TH,70.264,circulando
1294.0,77640,SFE 6,20269,L1,LJ->TH,68.521,circulando
1294.0,77640,SFE 8,20115,L2,CC->CW,21.248,circulando
1294.0,77640,SFE B1,20862,L1,LJ->TH,32.963,circulando
1294.0,77640,SFE B3,20855,L1,TH->LJ,59.478,circulando
1294.0,77640,SFE 1,,,,,cochera:CORONEL
1294.0,77640,SFE 10,,,,,cochera:CORONEL
1294.0,77640,SFE 2,,,,,cochera:CORONEL
1294.0,77640,SFE 3,,,,,cochera:CORONEL
1294.0,77640,SFE 4,,,,,cochera:CORONEL
1294.0,77640,SFE 7,,,,,cochera:CORONEL
1294.0,77640,SFE 5,,,,,cochera:CONCEPCIÓN
1294.0,77640,SFE 9,,,,,cochera:CONCEPCIÓN
1294.0,77640,SFE B2,,,,,cochera:HUALQUI
1294.0,77640,UT 1,,,,,cochera:El Arenal
1294.0,77640,UT 2,,,,,cochera:OMER HUET
1296.0,77760,SFE 11,20335,L1,LJ->TH,72.007,circulando
1296.0,77760,SFE 8,20115,L2,CC->CW,23.382,circulando
1296.0,77760,SFE B1,20862,L1,LJ->TH,35.341,circulando
1296.0,77760,SFE B3,20855,L1,TH->LJ,58.647,circulando
1296.0,77760,SFE 1,,,,,cochera:CORONEL
1296.0,77760,SFE 10,,,,,cochera:CORONEL
1296.0,77760,SFE 2,,,,,cochera:CORONEL
1296.0,77760,SFE 3,,,,,cochera:CORONEL
1296.0,77760,SFE 4,,,,,cochera:CORONEL
1296.0,77760,SFE 7,,,,,cochera:CORONEL
1296.0,77760,SFE 5,,,,,cochera:CONCEPCIÓN
1296.0,77760,SFE 6,,,,,cochera:CONCEPCIÓN
1296.0,77760,SFE 9,,,,,cochera:CONCEPCIÓN
1296.0,77760,SFE B2,,,,,cochera:HUALQUI
1296.0,77760,UT 1,,,,,cochera:El Arenal
1296.0,77760,UT 2,,,,,cochera:OMER HUET
1298.0,77880,SFE 11,20335,L1,LJ->TH,72.878,circulando
1298.0,77880,SFE 8,20115,L2,CC->CW,24.749,circulando
1298.0,77880,SFE B1,20862,L1,LJ->TH,36.53,circulando
1298.0,77880,SFE B3,20855,L1,TH->LJ,56.983,circulando
1298.0,77880,SFE 1,,,,,cochera:CORONEL
1298.0,77880,SFE 10,,,,,cochera:CORONEL
1298.0,77880,SFE 2,,,,,cochera:CORONEL
1298.0,77880,SFE 3,,,,,cochera:CORONEL
1298.0,77880,SFE 4,,,,,cochera:CORONEL
1298.0,77880,SFE 7,,,,,cochera:CORONEL
1298.0,77880,SFE 5,,,,,cochera:CONCEPCIÓN
1298.0,77880,SFE 6,,,,,cochera:CONCEPCIÓN
1298.0,77880,SFE 9,,,,,cochera:CONCEPCIÓN
1298.0,77880,SFE B2,,,,,cochera:HUALQUI
1298.0,77880,UT 1,,,,,cochera:El Arenal
1298.0,77880,UT 2,,,,,cochera:OMER HUET
1300.0,78000,SFE 11,20335,L1,LJ->TH,74.999,circulando
1300.0,78000,SFE 8,20115,L2,CC->CW,25.935,circulando
1300.0,78000,SFE B1,20862,L1,LJ->TH,38.128,circulando
1300.0,78000,SFE B3,20855,L1,TH->LJ,56.151,circulando
1300.0,78000,SFE 1,,,,,cochera:CORONEL
1300.0,78000,SFE 10,,,,,cochera:CORONEL
1300.0,78000,SFE 2,,,,,cochera:CORONEL
1300.0,78000,SFE 3,,,,,cochera:CORONEL
1300.0,78000,SFE 4,,,,,cochera:CORONEL
1300.0,78000,SFE 7,,,,,cochera:CORONEL
1300.0,78000,SFE 5,,,,,cochera:CONCEPCIÓN
1300.0,78000,SFE 6,,,,,cochera:CONCEPCIÓN
1300.0,78000,SFE 9,,,,,cochera:CONCEPCIÓN
1300.0,78000,SFE B2,,,,,cochera:HUALQUI
1300.0,78000,UT 1,,,,,cochera:El Arenal
1300.0,78000,UT 2,,,,,cochera:OMER HUET
1302.0,78120,SFE 11,20335,L1,LJ->TH,76.06,circulando
1302.0,78120,SFE 8,20115,L2,CC->CW,27.355,circulando
1302.0,78120,SFE B1,20862,L1,LJ->TH,39.726,circulando
1302.0,78120,SFE B3,20855,L1,TH->LJ,55.32,circulando
1302.0,78120,SFE 1,,,,,cochera:CORONEL
1302.0,78120,SFE 10,,,,,cochera:CORONEL
1302.0,78120,SFE 2,,,,,cochera:CORONEL
1302.0,78120,SFE 3,,,,,cochera:CORONEL
1302.0,78120,SFE 4,,,,,cochera:CORONEL
1302.0,78120,SFE 7,,,,,cochera:CORONEL
1302.0,78120,SFE 5,,,,,cochera:CONCEPCIÓN
1302.0,78120,SFE 6,,,,,cochera:CONCEPCIÓN
1302.0,78120,SFE 9,,,,,cochera:CONCEPCIÓN
1302.0,78120,SFE B2,,,,,cochera:HUALQUI
1302.0,78120,UT 1,,,,,cochera:El Arenal
1302.0,78120,UT 2,,,,,cochera:OMER HUET
1304.0,78240,SFE 11,20335,L1,LJ->TH,78.163,circulando
1304.0,78240,SFE B1,20862,L1,LJ->TH,41.324,circulando
1304.0,78240,SFE B3,20855,L1,TH->LJ,53.913,circulando
1304.0,78240,SFE 1,,,,,cochera:CORONEL
1304.0,78240,SFE 10,,,,,cochera:CORONEL
1304.0,78240,SFE 2,,,,,cochera:CORONEL
1304.0,78240,SFE 3,,,,,cochera:CORONEL
1304.0,78240,SFE 4,,,,,cochera:CORONEL
1304.0,78240,SFE 7,,,,,cochera:CORONEL
1304.0,78240,SFE 8,,,,,cochera:CORONEL
1304.0,78240,SFE 5,,,,,cochera:CONCEPCIÓN
1304.0,78240,SFE 6,,,,,cochera:CONCEPCIÓN
1304.0,78240,SFE 9,,,,,cochera:CONCEPCIÓN
1304.0,78240,SFE B2,,,,,cochera:HUALQUI
1304.0,78240,UT 1,,,,,cochera:El Arenal
1304.0,78240,UT 2,,,,,cochera:OMER HUET
1306.0,78360,SFE 11,20335,L1,LJ->TH,79.215,circulando
1306.0,78360,SFE B1,20862,L1,LJ->TH,42.922,circulando
1306.0,78360,SFE B3,20855,L1,TH->LJ,52.161,circulando
1306.0,78360,SFE 1,,,,,cochera:CORONEL
1306.0,78360,SFE 10,,,,,cochera:CORONEL
1306.0,78360,SFE 2,,,,,cochera:CORONEL
1306.0,78360,SFE 3,,,,,cochera:CORONEL
1306.0,78360,SFE 4,,,,,cochera:CORONEL
1306.0,78360,SFE 7,,,,,cochera:CORONEL
1306.0,78360,SFE 8,,,,,cochera:CORONEL
1306.0,78360,SFE 5,,,,,cochera:CONCEPCIÓN
1306.0,78360,SFE 6,,,,,cochera:CONCEPCIÓN
1306.0,78360,SFE 9,,,,,cochera:CONCEPCIÓN
1306.0,78360,SFE B2,,,,,cochera:HUALQUI
1306.0,78360,UT 1,,,,,cochera:El Arenal
1306.0,78360,UT 2,,,,,cochera:OMER HUET
1308.0,78480,SFE 11,20335,L1,LJ->TH,81.36,circulando
1308.0,78480,SFE B1,20862,L1,LJ->TH,44.52,circulando
1308.0,78480,SFE B3,20855,L1,TH->LJ,50.064,circulando
1308.0,78480,SFE 1,,,,,cochera:CORONEL
1308.0,78480,SFE 10,,,,,cochera:CORONEL
1308.0,78480,SFE 2,,,,,cochera:CORONEL
1308.0,78480,SFE 3,,,,,cochera:CORONEL
1308.0,78480,SFE 4,,,,,cochera:CORONEL
1308.0,78480,SFE 7,,,,,cochera:CORONEL
1308.0,78480,SFE 8,,,,,cochera:CORONEL
1308.0,78480,SFE 5,,,,,cochera:CONCEPCIÓN
1308.0,78480,SFE 6,,,,,cochera:CONCEPCIÓN
1308.0,78480,SFE 9,,,,,cochera:CONCEPCIÓN
1308.0,78480,SFE B2,,,,,cochera:HUALQUI
1308.0,78480,UT 1,,,,,cochera:El Arenal
1308.0,78480,UT 2,,,,,cochera:OMER HUET
1310.0,78600,SFE 11,20335,L1,LJ->TH,81.837,circulando
1310.0,78600,SFE B1,20862,L1,LJ->TH,46.118,circulando
1310.0,78600,SFE B3,20855,L1,TH->LJ,47.966,circulando
1310.0,78600,SFE 1,,,,,cochera:CORONEL
1310.0,78600,SFE 10,,,,,cochera:CORONEL
1310.0,78600,SFE 2,,,,,cochera:CORONEL
1310.0,78600,SFE 3,,,,,cochera:CORONEL
1310.0,78600,SFE 4,,,,,cochera:CORONEL
1310.0,78600,SFE 7,,,,,cochera:CORONEL
1310.0,78600,SFE 8,,,,,cochera:CORONEL
1310.0,78600,SFE 5,,,,,cochera:CONCEPCIÓN
1310.0,78600,SFE 6,,,,,cochera:CONCEPCIÓN
1310.0,78600,SFE 9,,,,,cochera:CONCEPCIÓN
1310.0,78600,SFE B2,,,,,cochera:HUALQUI
1310.0,78600,UT 1,,,,,cochera:El Arenal
1310.0,78600,UT 2,,,,,cochera:OMER HUET
1312.0,78720,SFE 11,20335,L1,LJ->TH,82.79,circulando
1312.0,78720,SFE B1,20862,L1,LJ->TH,46.917,circulando
1312.0,78720,SFE B3,20855,L1,TH->LJ,46.917,circulando
1312.0,78720,SFE 1,,,,,cochera:CORONEL
1312.0,78720,SFE 10,,,,,cochera:CORONEL
1312.0,78720,SFE 2,,,,,cochera:CORONEL
1312.0,78720,SFE 3,,,,,cochera:CORONEL
1312.0,78720,SFE 4,,,,,cochera:CORONEL
1312.0,78720,SFE 7,,,,,cochera:CORONEL
1312.0,78720,SFE 8,,,,,cochera:CORONEL
1312.0,78720,SFE 5,,,,,cochera:CONCEPCIÓN
1312.0,78720,SFE 6,,,,,cochera:CONCEPCIÓN
1312.0,78720,SFE 9,,,,,cochera:CONCEPCIÓN
1312.0,78720,SFE B2,,,,,cochera:HUALQUI
1312.0,78720,UT 1,,,,,cochera:El Arenal
1312.0,78720,UT 2,,,,,cochera:OMER HUET
1314.0,78840,SFE 11,20335,L1,LJ->TH,83.525,circulando
1314.0,78840,SFE B1,20862,L1,LJ->TH,49.015,circulando
1314.0,78840,SFE B3,20855,L1,TH->LJ,46.118,circulando
1314.0,78840,SFE 1,,,,,cochera:CORONEL
1314.0,78840,SFE 10,,,,,cochera:CORONEL
1314.0,78840,SFE 2,,,,,cochera:CORONEL
1314.0,78840,SFE 3,,,,,cochera:CORONEL
1314.0,78840,SFE 4,,,,,cochera:CORONEL
1314.0,78840,SFE 7,,,,,cochera:CORONEL
1314.0,78840,SFE 8,,,,,cochera:CORONEL
1314.0,78840,SFE 5,,,,,cochera:CONCEPCIÓN
1314.0,78840,SFE 6,,,,,cochera:CONCEPCIÓN
1314.0,78840,SFE 9,,,,,cochera:CONCEPCIÓN
1314.0,78840,SFE B2,,,,,cochera:HUALQUI
1314.0,78840,UT 1,,,,,cochera:El Arenal
1314.0,78840,UT 2,,,,,cochera:OMER HUET
1316.0,78960,SFE 11,20335,L1,LJ->TH,84.996,circulando
1316.0,78960,SFE B1,20862,L1,LJ->TH,51.112,circulando
1316.0,78960,SFE B3,20855,L1,TH->LJ,44.52,circulando
1316.0,78960,SFE 1,,,,,cochera:CORONEL
1316.0,78960,SFE 10,,,,,cochera:CORONEL
1316.0,78960,SFE 2,,,,,cochera:CORONEL
1316.0,78960,SFE 3,,,,,cochera:CORONEL
1316.0,78960,SFE 4,,,,,cochera:CORONEL
1316.0,78960,SFE 7,,,,,cochera:CORONEL
1316.0,78960,SFE 8,,,,,cochera:CORONEL
1316.0,78960,SFE 5,,,,,cochera:CONCEPCIÓN
1316.0,78960,SFE 6,,,,,cochera:CONCEPCIÓN
1316.0,78960,SFE 9,,,,,cochera:CONCEPCIÓN
1316.0,78960,SFE B2,,,,,cochera:HUALQUI
1316.0,78960,UT 1,,,,,cochera:El Arenal
1316.0,78960,UT 2,,,,,cochera:OMER HUET
1318.0,79080,SFE B1,20862,L1,LJ->TH,53.21,circulando
1318.0,79080,SFE B3,20855,L1,TH->LJ,42.922,circulando
1318.0,79080,SFE 1,,,,,cochera:CORONEL
1318.0,79080,SFE 10,,,,,cochera:CORONEL
1318.0,79080,SFE 2,,,,,cochera:CORONEL
1318.0,79080,SFE 3,,,,,cochera:CORONEL
1318.0,79080,SFE 4,,,,,cochera:CORONEL
1318.0,79080,SFE 7,,,,,cochera:CORONEL
1318.0,79080,SFE 8,,,,,cochera:CORONEL
1318.0,79080,SFE 11,,,,,cochera:Mercado
1318.0,79080,SFE 5,,,,,cochera:CONCEPCIÓN
1318.0,79080,SFE 6,,,,,cochera:CONCEPCIÓN
1318.0,79080,SFE 9,,,,,cochera:CONCEPCIÓN
1318.0,79080,SFE B2,,,,,cochera:HUALQUI
1318.0,79080,UT 1,,,,,cochera:El Arenal
1318.0,79080,UT 2,,,,,cochera:OMER HUET
1320.0,79200,SFE 11,20266,L1,TH->LJ,84.261,circulando
1320.0,79200,SFE B1,20862,L1,LJ->TH,54.617,circulando
1320.0,79200,SFE B3,20855,L1,TH->LJ,41.324,circulando
1320.0,79200,SFE 1,,,,,cochera:CORONEL
1320.0,79200,SFE 10,,,,,cochera:CORONEL
1320.0,79200,SFE 2,,,,,cochera:CORONEL
1320.0,79200,SFE 3,,,,,cochera:CORONEL
1320.0,79200,SFE 4,,,,,cochera:CORONEL
1320.0,79200,SFE 7,,,,,cochera:CORONEL
1320.0,79200,SFE 8,,,,,cochera:CORONEL
1320.0,79200,SFE 5,,,,,cochera:CONCEPCIÓN
1320.0,79200,SFE 6,,,,,cochera:CONCEPCIÓN
1320.0,79200,SFE 9,,,,,cochera:CONCEPCIÓN
1320.0,79200,SFE B2,,,,,cochera:HUALQUI
1320.0,79200,UT 1,,,,,cochera:El Arenal
1320.0,79200,UT 2,,,,,cochera:OMER HUET
1322.0,79320,SFE 11,20266,L1,TH->LJ,82.79,circulando
1322.0,79320,SFE B1,20862,L1,LJ->TH,55.32,circulando
1322.0,79320,SFE B3,20855,L1,TH->LJ,39.726,circulando
1322.0,79320,SFE 1,,,,,cochera:CORONEL
1322.0,79320,SFE 10,,,,,cochera:CORONEL
1322.0,79320,SFE 2,,,,,cochera:CORONEL
1322.0,79320,SFE 3,,,,,cochera:CORONEL
1322.0,79320,SFE 4,,,,,cochera:CORONEL
1322.0,79320,SFE 7,,,,,cochera:CORONEL
1322.0,79320,SFE 8,,,,,cochera:CORONEL
1322.0,79320,SFE 5,,,,,cochera:CONCEPCIÓN
1322.0,79320,SFE 6,,,,,cochera:CONCEPCIÓN
1322.0,79320,SFE 9,,,,,cochera:CONCEPCIÓN
1322.0,79320,SFE B2,,,,,cochera:HUALQUI
1322.0,79320,UT 1,,,,,cochera:El Arenal
1322.0,79320,UT 2,,,,,cochera:OMER HUET
