corredor,nombre,x1,y1,x2,y2
K-06-EZ-TH_1,El Arenal–Mercado,1320.0,370.0,1340.0,370.0
K-06-EZ-TH_1,El Arenal–Mercado,1340.0,370.0,1415.0,370.0
K-06-EZ-TH_1,El Arenal–Mercado,1415.0,390.0,1525.0,390.0
K-06-EZ-TH_1,El Arenal–Mercado,1525.0,390.0,1546.0,390.0
K-06-EZ-TH_1,El Arenal–Mercado,1415.0,370.0,1555.0,370.0
K-06-EZ-TH_1,El Arenal–Mercado,1555.0,370.0,1575.0,370.0
K-06-EZ-TH_1,El Arenal–Mercado,1415.0,350.0,1550.0,350.0
K-06-EZ-TH_1,El Arenal–Mercado,1550.0,350.0,1570.0,350.0
K-06-EZ-TH_1,El Arenal–Mercado,1415.0,330.0,1530.0,330.0
K-06-EZ-TH_1,El Arenal–Mercado,1530.0,330.0,1550.0,330.0
K-06-EZ-TH_1,El Arenal–Mercado,1555.0,390.0,1565.0,380.0
K-06-EZ-TH_1,El Arenal–Mercado,1565.0,380.0,1575.0,370.0
K-06-EZ-TH_1,El Arenal–Mercado,1250.0,270.0,1280.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,1280.0,270.0,1310.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,1190.0,250.0,1240.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,1240.0,250.0,1270.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,670.0,270.0,720.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,720.0,270.0,740.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,670.0,250.0,720.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,720.0,250.0,740.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,740.0,270.0,760.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,760.0,270.0,865.0,270.0
K-06-EZ-TH_1,El Arenal–Mercado,740.0,250.0,760.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,760.0,250.0,865.0,250.0
K-06-EZ-TH_1,El Arenal–Mercado,20.0,0.0,50.0,0.0
K-06-EZ-TH_1,El Arenal–Mercado,355.0,0.0,490.0,0.0
K-06-EZ-TH_1,El Arenal–Mercado,340.0,0.0,355.0,0.0
K-06-EZ-TH_1,El Arenal–Mercado,310.0,0.0,325.0,0.0
K-06-EZ-TH_1,El Arenal–Mercado,325.0,0.0,340.0,0.0
K-06-EZ-TH_1,El Arenal–Mercado,50.0,0.0,110.0,0.0
K-06-EZ-TH_1,El Arenal–Mercado,110.0,0.0,120.0,0.0
K-06-EZ-TH_1,El Arenal–Mercado,120.0,0.0,310.0,0.0
K-06-EZ-TH_1,El Arenal–Mercado,490.0,0.0,570.0,0.0
K-06-EZ-TH_1,El Arenal–Mercado,665.0,0.0,695.0,0.0
K-06-EZ-TH_1,El Arenal–Mercado,570.0,0.0,645.0,0.0
K-06-EZ-TH_1,El Arenal–Mercado,645.0,0.0,665.0,0.0
K02-TL-UN,Talcamávida–Unihue,2645.0,4405.0,2665.0,4405.0
K02-TL-UN,Talcamávida–Unihue,2415.0,4405.0,2645.0,4405.0
K02-TL-UN,Talcamávida–Unihue,2375.0,4405.0,2415.0,4405.0
K02-TL-UN,Talcamávida–Unihue,2180.0,4405.0,2375.0,4405.0
K02-TL-UN,Talcamávida–Unihue,1985.0,4405.0,2180.0,4405.0
K02-TL-UN,Talcamávida–Unihue,1730.0,4405.0,1985.0,4405.0
K02-TL-UN,Talcamávida–Unihue,1630.0,4405.0,1730.0,4405.0
K02-TL-UN,Talcamávida–Unihue,1495.0,4405.0,1630.0,4405.0
K02-TL-UN,Talcamávida–Unihue,1325.0,4405.0,1495.0,4405.0
K02-TL-UN,Talcamávida–Unihue,1175.0,4405.0,1325.0,4405.0
K02-TL-UN,Talcamávida–Unihue,1105.0,4405.0,1175.0,4405.0
K02-TL-UN,Talcamávida–Unihue,975.0,4405.0,1105.0,4405.0
K02-TL-UN,Talcamávida–Unihue,640.0,4405.0,765.0,4405.0
K02-TL-UN,Talcamávida–Unihue,430.0,4405.0,640.0,4405.0
K02-TL-UN,Talcamávida–Unihue,140.0,4405.0,430.0,4405.0
K02-TL-UN,Talcamávida–Unihue,765.0,4405.0,940.0,4405.0
K02-TL-UN,Talcamávida–Unihue,940.0,4405.0,975.0,4405.0
K02-TL-UN,Talcamávida–Unihue,6365.0,4405.0,6405.0,4405.0
K02-TL-UN,Talcamávida–Unihue,5350.0,4405.0,5530.0,4405.0
K02-TL-UN,Talcamávida–Unihue,6015.0,4405.0,6105.0,4405.0
K02-TL-UN,Talcamávida–Unihue,4995.0,4465.0,5055.0,4445.0
K02-TL-UN,Talcamávida–Unihue,4680.0,4435.0,4710.0,4425.0
K02-TL-UN,Talcamávida–Unihue,4610.0,4445.0,4680.0,4465.0
K02-TL-UN,Talcamávida–Unihue,4680.0,4465.0,4830.0,4465.0
K02-TL-UN,Talcamávida–Unihue,4830.0,4465.0,4995.0,4465.0
K02-TL-UN,Talcamávida–Unihue,4710.0,4425.0,4830.0,4425.0
K02-TL-UN,Talcamávida–Unihue,4095.0,4405.0,4210.0,4405.0
K02-TL-UN,Talcamávida–Unihue,4415.0,4445.0,4595.0,4445.0
K02-TL-UN,Talcamávida–Unihue,4595.0,4445.0,4610.0,4445.0
K02-TL-UN,Talcamávida–Unihue,3970.0,4445.0,4415.0,4445.0
K02-TL-UN,Talcamávida–Unihue,4255.0,4405.0,4400.0,4405.0
K02-TL-UN,Talcamávida–Unihue,4575.0,4425.0,4590.0,4425.0
K02-TL-UN,Talcamávida–Unihue,4400.0,4425.0,4410.0,4425.0
K02-TL-UN,Talcamávida–Unihue,4410.0,4425.0,4575.0,4425.0
K02-TL-UN,Talcamávida–Unihue,4300.0,4425.0,4400.0,4425.0
K02-TL-UN,Talcamávida–Unihue,4210.0,4405.0,4230.0,4405.0
K02-TL-UN,Talcamávida–Unihue,4230.0,4405.0,4255.0,4405.0
K02-TL-UN,Talcamávida–Unihue,4230.0,4405.0,4300.0,4425.0
K02-TL-UN,Talcamávida–Unihue,4400.0,4405.0,4410.0,4405.0
K02-TL-UN,Talcamávida–Unihue,4410.0,4405.0,4575.0,4405.0
K02-TL-UN,Talcamávida–Unihue,4575.0,4405.0,4590.0,4405.0
K02-TL-UN,Talcamávida–Unihue,4610.0,4445.0,4650.0,4445.0
K02-TL-UN,Talcamávida–Unihue,4650.0,4445.0,4680.0,4435.0
K02-TL-UN,Talcamávida–Unihue,4650.0,4445.0,4830.0,4445.0
K02-TL-UN,Talcamávida–Unihue,4590.0,4425.0,4640.0,4425.0
K02-TL-UN,Talcamávida–Unihue,4640.0,4425.0,4710.0,4425.0
K02-TL-UN,Talcamávida–Unihue,4830.0,4445.0,5045.0,4445.0
K02-TL-UN,Talcamávida–Unihue,5045.0,4445.0,5055.0,4445.0
K02-TL-UN,Talcamávida–Unihue,5055.0,4445.0,5080.0,4445.0
K02-TL-UN,Talcamávida–Unihue,5080.0,4445.0,5170.0,4445.0
K02-TL-UN,Talcamávida–Unihue,4830.0,4425.0,5045.0,4425.0
K02-TL-UN,Talcamávida–Unihue,5045.0,4425.0,5080.0,4425.0
K02-TL-UN,Talcamávida–Unihue,5080.0,4425.0,5110.0,4425.0
K02-TL-UN,Talcamávida–Unihue,5110.0,4425.0,5205.0,4425.0
K02-TL-UN,Talcamávida–Unihue,5110.0,4405.0,5215.0,4405.0
K02-TL-UN,Talcamávida–Unihue,6195.0,4405.0,6365.0,4405.0
K02-TL-UN,Talcamávida–Unihue,6105.0,4405.0,6140.0,4405.0
K02-TL-UN,Talcamávida–Unihue,6140.0,4405.0,6195.0,4405.0
K02-TL-UN,Talcamávida–Unihue,5530.0,4405.0,5570.0,4405.0
K02-TL-UN,Talcamávida–Unihue,5570.0,4405.0,6015.0,4405.0
K02-TL-UN,Talcamávida–Unihue,5205.0,4425.0,5270.0,4405.0
K02-TL-UN,Talcamávida–Unihue,5215.0,4405.0,5270.0,4405.0
K02-TL-UN,Talcamávida–Unihue,5270.0,4405.0,5350.0,4405.0
K02-TL-UN,Talcamávida–Unihue,4830.0,4405.0,5045.0,4405.0
K02-TL-UN,Talcamávida–Unihue,5045.0,4405.0,5110.0,4405.0
K02-TL-UN,Talcamávida–Unihue,4590.0,4405.0,4640.0,4405.0
K02-TL-UN,Talcamávida–Unihue,4640.0,4405.0,4830.0,4405.0
K02-TL-UN,Talcamávida–Unihue,3725.0,4405.0,3850.0,4405.0
K02-TL-UN,Talcamávida–Unihue,3310.0,4405.0,3480.0,4405.0
K02-TL-UN,Talcamávida–Unihue,3150.0,4405.0,3310.0,4405.0
K02-TL-UN,Talcamávida–Unihue,3090.0,4405.0,3150.0,4405.0
K02-TL-UN,Talcamávida–Unihue,2770.0,4405.0,2910.0,4405.0
K02-TL-UN,Talcamávida–Unihue,2910.0,4405.0,3090.0,4405.0
K02-TL-UN,Talcamávida–Unihue,3850.0,4405.0,3885.0,4405.0
K02-TL-UN,Talcamávida–Unihue,3885.0,4405.0,4095.0,4405.0
K02-TL-UN,Talcamávida–Unihue,3480.0,4405.0,3640.0,4405.0
K02-TL-UN,Talcamávida–Unihue,3640.0,4405.0,3725.0,4405.0
K02-TL-UN,Talcamávida–Unihue,2665.0,4405.0,2770.0,4405.0
K02-TL-UN,Talcamávida–Unihue,40.0,4405.0,140.0,4405.0
K02-TL-UN,Talcamávida–Unihue,2135.0,4020.0,2175.0,4020.0
K02-TL-UN,Talcamávida–Unihue,2175.0,4020.0,2630.0,4020.0
K02-TL-UN,Talcamávida–Unihue,1680.0,4020.0,2090.0,4020.0
K02-TL-UN,Talcamávida–Unihue,2090.0,4020.0,2135.0,4020.0
K02-TL-UN,Talcamávida–Unihue,1490.0,4020.0,1680.0,4020.0
K02-TL-UN,Talcamávida–Unihue,1020.0,4020.0,1490.0,4020.0
K02-TL-UN,Talcamávida–Unihue,810.0,4020.0,1020.0,4020.0
K02-TL-UN,Talcamávida–Unihue,475.0,4020.0,810.0,4020.0
K02-TL-UN,Talcamávida–Unihue,320.0,4020.0,475.0,4020.0
K02-TL-UN,Talcamávida–Unihue,90.0,4020.0,290.0,4020.0
K02-TL-UN,Talcamávida–Unihue,290.0,4020.0,320.0,4020.0
K02-TL-UN,Talcamávida–Unihue,40.0,4020.0,90.0,4020.0
K02-TL-UN,Talcamávida–Unihue,6490.0,4405.0,6990.0,4405.0
K02-TL-UN,Talcamávida–Unihue,6405.0,4405.0,6445.0,4405.0
K02-TL-UN,Talcamávida–Unihue,6445.0,4405.0,6490.0,4405.0
K02-TL-UN,Talcamávida–Unihue,6940.0,4020.0,6990.0,4020.0
K02-TL-UN,Talcamávida–Unihue,6175.0,4020.0,6940.0,4020.0
K02-TL-UN,Talcamávida–Unihue,5375.0,4020.0,5540.0,4020.0
K02-TL-UN,Talcamávida–Unihue,5170.0,4020.0,5265.0,4020.0
K02-TL-UN,Talcamávida–Unihue,5540.0,4020.0,5600.0,4020.0
K02-TL-UN,Talcamávida–Unihue,5600.0,4020.0,5980.0,4020.0
K02-TL-UN,Talcamávida–Unihue,4055.0,4020.0,4065.0,4020.0
K02-TL-UN,Talcamávida–Unihue,4065.0,4020.0,4075.0,4020.0
K02-TL-UN,Talcamávida–Unihue,4075.0,4020.0,4280.0,4020.0
K02-TL-UN,Talcamávida–Unihue,4065.0,4000.0,4280.0,4000.0
K02-TL-UN,Talcamávida–Unihue,3965.0,4020.0,4055.0,4020.0
K02-TL-UN,Talcamávida–Unihue,3965.0,4000.0,4065.0,4000.0
K02-TL-UN,Talcamávida–Unihue,3875.0,4000.0,3965.0,4000.0
K02-TL-UN,Talcamávida–Unihue,4850.0,4000.0,4940.0,4000.0
K02-TL-UN,Talcamávida–Unihue,4940.0,4000.0,5005.0,4020.0
K02-TL-UN,Talcamávida–Unihue,4850.0,4020.0,5005.0,4020.0
K02-TL-UN,Talcamávida–Unihue,3640.0,4020.0,3810.0,4020.0
K02-TL-UN,Talcamávida–Unihue,3810.0,4020.0,3875.0,4000.0
K02-TL-UN,Talcamávida–Unihue,3810.0,4020.0,3890.0,4020.0
K02-TL-UN,Talcamávida–Unihue,3890.0,4020.0,3965.0,4020.0
K02-TL-UN,Talcamávida–Unihue,3410.0,4020.0,3490.0,4020.0
K02-TL-UN,Talcamávida–Unihue,2630.0,4020.0,3410.0,4020.0
K02-TL-UN,Talcamávida–Unihue,3490.0,4020.0,3550.0,4020.0
K02-TL-UN,Talcamávida–Unihue,3550.0,4020.0,3595.0,4020.0
K02-TL-UN,Talcamávida–Unihue,3595.0,4020.0,3605.0,4020.0
K02-TL-UN,Talcamávida–Unihue,3605.0,4020.0,3640.0,4020.0
K02-TL-UN,Talcamávida–Unihue,4280.0,4020.0,4575.0,4020.0
K02-TL-UN,Talcamávida–Unihue,4280.0,4000.0,4575.0,4000.0
K02-TL-UN,Talcamávida–Unihue,4575.0,4020.0,4580.0,4020.0
K02-TL-UN,Talcamávida–Unihue,4580.0,4020.0,4850.0,4020.0
K02-TL-UN,Talcamávida–Unihue,4575.0,4000.0,4580.0,4000.0
K02-TL-UN,Talcamávida–Unihue,4580.0,4000.0,4850.0,4000.0
K02-TL-UN,Talcamávida–Unihue,5005.0,4020.0,5015.0,4020.0
K02-TL-UN,Talcamávida–Unihue,5015.0,4020.0,5025.0,4020.0
K02-TL-UN,Talcamávida–Unihue,5025.0,4020.0,5170.0,4020.0
K02-TL-UN,Talcamávida–Unihue,5980.0,4020.0,6075.0,4020.0
K02-TL-UN,Talcamávida–Unihue,6075.0,4020.0,6080.0,4020.0
K02-TL-UN,Talcamávida–Unihue,6080.0,4020.0,6175.0,4020.0
K02-TL-UN,Talcamávida–Unihue,5265.0,4020.0,5335.0,4020.0
K02-TL-UN,Talcamávida–Unihue,5335.0,4020.0,5375.0,4020.0
K01-BU-GO,Buenuraqui–Gomero,2205.0,5455.0,2240.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,6560.0,5455.0,6595.0,5445.0
K01-BU-GO,Buenuraqui–Gomero,6595.0,5445.0,6630.0,5435.0
K01-BU-GO,Buenuraqui–Gomero,5905.0,5475.0,5955.0,5475.0
K01-BU-GO,Buenuraqui–Gomero,7140.0,5475.0,7195.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5910.0,5455.0,5955.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5850.0,5455.0,5905.0,5475.0
K01-BU-GO,Buenuraqui–Gomero,6885.0,5455.0,6920.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5590.0,5455.0,5635.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,8100.0,5080.0,8140.0,5080.0
K01-BU-GO,Buenuraqui–Gomero,7990.0,5080.0,8100.0,5080.0
K01-BU-GO,Buenuraqui–Gomero,7755.0,5080.0,7990.0,5080.0
K01-BU-GO,Buenuraqui–Gomero,7695.0,5080.0,7755.0,5080.0
K01-BU-GO,Buenuraqui–Gomero,7495.0,5080.0,7695.0,5080.0
K01-BU-GO,Buenuraqui–Gomero,7475.0,5080.0,7495.0,5080.0
K01-BU-GO,Buenuraqui–Gomero,5545.0,5455.0,5550.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5550.0,5455.0,5590.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5495.0,5455.0,5545.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5435.0,5455.0,5495.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5385.0,5455.0,5435.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5325.0,5455.0,5340.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5340.0,5455.0,5385.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5300.0,5455.0,5325.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5260.0,5455.0,5300.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5220.0,5455.0,5260.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5180.0,5455.0,5220.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5120.0,5455.0,5140.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5140.0,5455.0,5180.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5100.0,5455.0,5120.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5025.0,5455.0,5060.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5060.0,5455.0,5100.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5020.0,5455.0,5025.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4980.0,5455.0,5020.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4940.0,5455.0,4980.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4900.0,5455.0,4940.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4820.0,5455.0,4860.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4860.0,5455.0,4900.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4755.0,5455.0,4780.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4780.0,5455.0,4820.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4695.0,5455.0,4735.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4735.0,5455.0,4755.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4685.0,5455.0,4695.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4535.0,5455.0,4565.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4565.0,5455.0,4600.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4600.0,5455.0,4640.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4640.0,5455.0,4685.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4470.0,5455.0,4475.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4475.0,5455.0,4505.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4505.0,5455.0,4535.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4415.0,5455.0,4440.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4440.0,5455.0,4470.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4355.0,5455.0,4360.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4360.0,5455.0,4400.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4400.0,5455.0,4415.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4245.0,5455.0,4305.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4305.0,5455.0,4355.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4040.0,5455.0,4065.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4065.0,5455.0,4125.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4125.0,5455.0,4185.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4185.0,5455.0,4245.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3465.0,5455.0,3525.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3525.0,5455.0,3585.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3585.0,5455.0,3645.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3645.0,5455.0,3705.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3705.0,5455.0,3765.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3765.0,5455.0,3825.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3825.0,5455.0,3885.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3885.0,5455.0,3945.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3945.0,5455.0,4005.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,4005.0,5455.0,4040.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3315.0,5455.0,3360.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3360.0,5455.0,3410.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3410.0,5455.0,3465.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3115.0,5455.0,3125.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3125.0,5455.0,3155.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3155.0,5455.0,3195.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3195.0,5455.0,3235.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3235.0,5455.0,3275.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3275.0,5455.0,3315.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2975.0,5455.0,2985.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2985.0,5455.0,3030.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3030.0,5455.0,3075.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,3075.0,5455.0,3115.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2745.0,5455.0,2785.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2785.0,5455.0,2795.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2795.0,5455.0,2825.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2825.0,5455.0,2840.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2840.0,5455.0,2865.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2865.0,5455.0,2905.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2905.0,5455.0,2945.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2945.0,5455.0,2975.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2430.0,5455.0,2440.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2440.0,5455.0,2480.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2480.0,5455.0,2535.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2535.0,5455.0,2595.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2595.0,5455.0,2650.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2650.0,5455.0,2700.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2700.0,5455.0,2745.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1995.0,5455.0,2055.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2055.0,5455.0,2110.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2110.0,5455.0,2160.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2160.0,5455.0,2205.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2240.0,5455.0,2250.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2250.0,5455.0,2295.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2295.0,5455.0,2340.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2340.0,5455.0,2385.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,2385.0,5455.0,2430.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1700.0,5455.0,1755.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1755.0,5455.0,1815.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1815.0,5455.0,1875.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1875.0,5455.0,1935.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1935.0,5455.0,1995.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1635.0,5455.0,1650.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1650.0,5455.0,1700.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1470.0,5455.0,1480.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1480.0,5455.0,1515.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1515.0,5455.0,1560.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1560.0,5455.0,1605.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1605.0,5455.0,1635.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,740.0,5455.0,750.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,750.0,5455.0,810.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,810.0,5455.0,815.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,815.0,5455.0,865.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,865.0,5455.0,920.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,920.0,5455.0,975.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,975.0,5455.0,1030.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1030.0,5455.0,1085.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1085.0,5455.0,1140.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1140.0,5455.0,1195.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1195.0,5455.0,1250.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1250.0,5455.0,1305.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1305.0,5455.0,1360.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1360.0,5455.0,1415.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,1415.0,5455.0,1470.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,40.0,5455.0,90.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,90.0,5455.0,125.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,125.0,5455.0,150.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,150.0,5455.0,210.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,210.0,5455.0,270.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,270.0,5455.0,330.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,330.0,5455.0,340.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,340.0,5455.0,390.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,390.0,5455.0,450.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,450.0,5455.0,480.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,480.0,5455.0,510.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,510.0,5455.0,570.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,570.0,5455.0,630.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,630.0,5455.0,690.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,690.0,5455.0,740.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5635.0,5455.0,5680.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5680.0,5455.0,5720.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5720.0,5455.0,5770.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5770.0,5455.0,5820.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5820.0,5455.0,5850.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5850.0,5455.0,5870.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5870.0,5455.0,5910.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5955.0,5455.0,6000.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,5955.0,5475.0,6000.0,5475.0
K01-BU-GO,Buenuraqui–Gomero,6000.0,5455.0,6045.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,6045.0,5455.0,6095.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,6000.0,5475.0,6045.0,5475.0
K01-BU-GO,Buenuraqui–Gomero,6045.0,5475.0,6095.0,5475.0
K01-BU-GO,Buenuraqui–Gomero,6095.0,5455.0,6155.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,6155.0,5455.0,6190.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,6095.0,5475.0,6155.0,5475.0
K01-BU-GO,Buenuraqui–Gomero,6190.0,5455.0,6215.0,5455.0
K01-BU-GO,Buenuraqui–Gomero,6155.0,5475.0,6215.0,5475.0
K01-BU-GO,Buenuraqui–Gomero,6215.0,5455.0,6275.0,5455.0
